QUEST_20150317_000001	퀘스트 수정이 필요한 유저를 선택해주세요.	GM	
QUEST_20151224_003336	우리 클레릭의 사명은 치유의 은혜로 많은 분들에게 봉사하는 것이예요.{nl}하지만 마음의 상처까지 어루만져 드릴 수 있으면 좋겠네요.	QUEST_20151022_002848	어머, 여행중이신 분인가요?{nl}좋겠다~ 전 여기의 임무 때문에 꼼짝도 못하는데...	클레릭 서브 마스터	
QUEST_20151224_003337	무릇 참된 크리비란 성직자로서 자신을 낮추고 여신께 봉헌해야 한다고 배웠습니다.{nl}굳건한 신실함만이 그 어떤 재앙도 이겨낼 수 있게 하지요.	QUEST_20151022_002849	여신의 은총을 사람들에게 퍼뜨리기 위해서라면 어떤 성직도 무관합니다.{nl}그러나 다른 이들의 선행을 돕는데 크리비만한 성직은 없으리라 생각되는군요.	크리비 서브 마스터	
QUEST_20151224_003338	신실함이야 말로 크리비의 힘이자 사명이지요.{nl}잇따른 재앙 때문에 사람들이 점점 여신을 잊고 있는 것 같아서 정말 안타까워요.{nl}	QUEST_20151022_002850	저는 본디 다른 길을 걷다가 크리비에 입문하게 되었습니다.{nl}아무래도 전통적인 방식으로 사람들을 돕는게 적성에 맞는 것 같아서요.	크리비 서브 마스터	
QUEST_20151224_003339	부정한 것들이 이 땅에서 영원히 사라지는 그 날까지..{nl}여신의 이름으로 심판하는 것이 우리 프리스트의 역할입니다.	QUEST_20151022_002851	힘들고 지친 이들에게 우리가 기댈 수 있는 버팀목이 되어주어야 합니다.{nl}그만큼 프리스트는 막중한 책임을 지고 있습니다.	프리스트 서브 마스터	
QUEST_20151224_003340	프리스트는 여신의 은총으로 사악한 기운을 몰아내지요.{nl}우리의 힘이야말로 여신께서 아직 건재하시다는 증거가 아니겠습니까.	QUEST_20151022_002852	여신들께서 부재하신 지금, 우리가 사람들의 마음을 다잡아주어야 합니다.	프리스트 서브 마스터	
QUEST_20151224_003341	프리스트의 길을 축복해달라는 말씀이신가요? {nl}물론 기꺼이 축복해드릴게요.{nl}	QUEST_20151022_002853	프리스트의 길을 축복해달라는 말씀이신가요? 물론 기꺼이 축복해드릴게요.{nl}그대의 앞길에 여신의 축복이 함께 하기를 빌겠습니다.	클레릭 서브 마스터	
QUEST_20151224_003342	그대의 앞길에 여신의 축복이 함께 하기를 빌겠습니다.	클레릭 서브 마스터	
QUEST_20151224_003343	창은 시작하기 쉬운 무기이지만, 궁극의 경지에 다다르긴 어렵습니다.{nl}하지만 그 경지를 이룰 수만 있다면 뚫을 수 없는 적은 존재하지 않지요.{nl}	QUEST_20151022_002859	비록 신수의 날 직후에 비하면 많이 안정되었지만, 아직도 이 곳은 혼란한 상태입니다.{nl}뜻있는 자들의 헌신이 절실하게 필요합니다.	하플라이트 마스터	
QUEST_20151224_003344	안전한 곳을 찾아 오르샤로 점점 더 많은 사람들이 몰려오고 있습니다.{nl}하지만 이 오르샤를 보고 무슨 생각을 할지.. 걱정되는군요.	QUEST_20150317_000135	검이 권위의 상징이라면 창은 순수한 살상 무기 그 자체입니다.{nl}권위와 무기. 만약 당신이 전쟁터에 있다면 어떤 것을 드시겠습니까?	하플라이트 마스터	
QUEST_20151224_003345	생과 죽음 사이의 중개업자..{nl}클라페다의 보코르 마스터께서는 보코르에 대해 그렇게 말씀하셨어요.	QUEST_20151022_002863	아하핫. 보코르라면 성격이 어두운 사람일 것이라고 생각하셨나요?{nl}세간에 보코르에 대한 오해가 많이 퍼진 모양이군요.	보코르 서브 마스터	
QUEST_20151224_003346	왼손엔 검, 오른손엔 방패. 양손검보다 약할 것 같지?{nl}그건 로델레로를 모르고 하는 소리야. 오른손에 든 것도 훌륭한 무기니까.	QUEST_LV_0100_20150918_008115	Which factors are decisive for determining the outcome of battle?{nl}If you just continue to attack thoughtlessly, then you may get attacked instead.	승패를 좌우하는 요소가 무엇일 것 같아?{nl}멍청하게 공격만 하고 있다간 제 살 깎이는 줄도 모르고 크게 당할 수도 있어.	로델레로 마스터	
QUEST_20151224_003347	방패로 적의 공격을 막기만 한다면 그건 방패를 잘못 보고 있는 거야.{nl}검과 마찬가지로 하나의 훌륭한 무기가 될 수 있지.	QUEST_LV_0100_20150511_006868	If you ever face us Rodeleros as enemies, you should be careful not to lose your legs.{nl}Our swords will still able to lash out from under our shields.{nl}	우리 로델레로를 적으로 마주친다면 다리를 조심하는 게 좋을 거다.{nl}방패 밑에서 검이 쑤욱 하고 튀어나온단 말이지.{nl}	로델레로 마스터	
QUEST_20151224_003348	캐터프랙트에게 있어서 기동력은 최고의 공격 수단이지.{nl}그 속도 그대로 적에게 창을 내다 꽂아버리는 거야.	QUEST_LV_0100_20150317_000579	Cataphracts have the power to charge though any enemies that block their way.{nl}They are brave warriors whom fight on the front lines.	캐터프랙트는 앞을 가로막는 적을 모두 꿰뚫고 나아가는 힘이 있지.{nl}최전선에서 싸우는 용감한 전사들이라고.	캐터프랙트 마스터	
QUEST_20151224_003349	오르샤로 온 이주민 대부분이 몬스터의 습격 때문에 고향을 잃은 사람들이야.{nl}신수의 날 같은 재앙이 또 벌어지지 않을 거라는 건 아무도 모르는 거지.	QUEST_20151022_002866	별 고생이라고는 생각 안하네.{nl}왕국에 충성했던 자라면 이런 시기에 왕국민을 위해 목숨도 내던질 수 있어야 하는 법.	캐터프랙트 마스터	
QUEST_20151224_003350	놀라지 마세요. 오르샤를 돕기 위해 제 유체를 보내놓은 겁니다.{nl}높은 경지의 사두라면 이런 것도 가능하지요.	QUEST_20151022_002867	놀라지 마시기 바랍니다.{nl}이 곳 오르샤의 사람들을 돕기위해 사두의 능력으로 유체만이 와 있는 것입니다.	사두 마스터	
QUEST_20151224_003351	우리 팔라딘은 마족과의 싸움에서 항상 최전선에 서 있어야 해요.{nl}아무리 뜻이 좋더라도 어중간한 믿음으로는 금방 불행한 일을 당하고 말 겁니다.	QUEST_20151022_002868	우리 팔라딘은 여신에 대한 믿음을 힘으로 증명합니다.{nl}몬스터나 마족들로부터 직접적으로 사람들을 지키는 것이 저희의 일이지요.	팔라딘 서브 마스터	
QUEST_20151224_003352	우리 팔라딘들은 언제나 여신께서 지켜주실 것을 믿기 때문에 두려움이란 없죠.{nl}두려움이란 믿음의 부족에서 오는 것입니다.	QUEST_20151022_002869	삼촌이 사명을 마치시면 그 책임은 제가 이어받게 되겠지요.{nl}하지만 저는 팔라딘의 능력 이상으로 왕국을 보호하고 여신을 섬기고 싶습니다.{nl}제 능력이 닿는다면 다른 계통의 마스터까지 노려볼까 싶어요.	팔라딘 서브 마스터	
QUEST_20151224_003353	이제는 그간 배운 기술을 응용해 보는 시험을 치룰 차례랍니다.{nl}압시메스티 교차로에서 몬스터들을 처치해 보세요.	QUEST_UNUSED_20151022_001207	No no. You shouldn't be satisfied too soon.{nl}Now, it is your turn to utilize the skills you've learned so far.{nl}Defeat the monsters at Apsimesti Crossroads.	아니아니, 너무 미리부터 좋아하진 마세요.{nl}이제는 그간 배운 기술을 응용해 보는 시험을 치룰 차례랍니다.{nl}압시메스티 교차로에서 몬스터들을 처치해 보세요.	보코르 서브 마스터	
QUEST_20151224_003354	뭐든 정성을 다하면 나중에라도 알아 줄 거라고 하죠?{nl}오르샤와 페디미안이 조금 멀긴 하지만.. 이것도 정성이라고 생각해 주세요.	딥디르비 서브 마스터	
QUEST_20151224_003355	아르델의 일기 1페이지	
QUEST_20151224_003356	X월 X일. 맑음.{nl}-{nl}델무어 성은 여전히 바쁘다.{nl}신수의 날로 부숴진 성벽도 착실히 복원되고 있고, 다들 원래의 삶으로 돌아가고 있다.{nl}다신 신수의 날 같은 건 오지 않았으면 좋겠다.{nl}다행히 델무어 성은 성주님 덕분에 그럴 일은 없을 것 같다.	아르델의 일기 1페이지	
QUEST_20151224_003357	아르델의 일기 2페이지	
QUEST_20151224_003358	X월 X일. 흐림.{nl}-{nl}성 내 곳곳에 알 수 없는 기둥들이 세워지고 있다.{nl}성주님께서는 오르샤 일대가 몬스터와 마족에게 점령당하고 있다면서 그걸 막기 위함이라고 하셨다.{nl}역시. 실력 좋은 알케미스트셔서 그런 건가..{nl}소작촌의 사람들도 동참하기로 했다.	아르델의 일기 2페이지	
QUEST_20151224_003359	아르델의 일기 3페이지	
QUEST_20151224_003360	X월 X일. 맑음.{nl}-{nl}갑자기 마족들이 들이닥쳤다.{nl}성주님은 모든 성주민들은 하나도 빠짐 없이 장원으로 모이라고 했다.{nl}장원으로 가면 안전할 수 있겠지.	아르델의 일기 3페이지	
QUEST_20151224_003361	차콜 워커를 사냥하다보면 아직도 쓸만한 화살을 몸에 달고 다니는 녀석들이 있을 것이오.	QUEST_UNUSED_20150729_000346	Progress	진행	추종자 누오다스	
QUEST_20151224_003362	계시자 야네	
QUEST_20151224_003363	아니, 이게 어떻게 된 거죠?{nl}분명히 마력 공급 장치가 모두 파괴되었다고 하지 않았나요?{nl}	계시자 야네	
QUEST_20151224_003364	크루비나 제조 장치의 보호막은 그대로 남아있지 않습니까?	계시자 야네	
QUEST_20151224_003365	그럴리가.. 분명 보호막이 사라졌어야 하는데..{nl}	마법사 멜히오라스	
QUEST_20151224_003366	잠시만요! {nl}제가 떠난 뒤로 델무어 르바임이 장치의 설계를 바꾼 게 틀림없어요!	마법사 멜히오라스	
QUEST_20151224_003367	과연 그럴까요?{nl}당신도 그 델무어 성주의 하수인이었던 사람..{nl}	계시자 야네	
QUEST_20151224_003368	당신이 알고 있는 건 소용도 없고 이젠 믿지도 못하겠네요.{nl}우린 우리 나름대로 막을 방법을 찾아보겠어요.	계시자 야네	
QUEST_20151224_003369	야네. 기다려요.{nl}여기선 일단 멜히오라스씨를 도와 새로운 해결 방법을 찾는 것이 좋지 않을까요?	계시자 미하일	
QUEST_20151224_003370	그렇다면 미하일씨는 멜히오라스님을 도와 보시던가요.{nl}제가 보기엔 따로 행동할 때가 온 것 같네요.	계시자 야네	
QUEST_20151224_003371	자. 여러분들, 이만 가시죠.{nl}저와 함께 크루비나 제조 장치를 부술 방법을 찾아 봅시다.	계시자 야네	
QUEST_20151224_003372	제가 너무 안일했습니다.{nl}델무어 르바임이 손을 써 두었을 줄이야..	마법사 멜히오라스	
QUEST_20151224_003373	야네의 성격은 잘 알고 있습니다.{nl}이런 상황이라면 무리해서 힘으로 장치를 부수려고 할 게 틀림없어요.{nl}	계시자 미하일	
QUEST_20151224_003374	말로 해서 설득할 수 있을 것 같진 않네요.{nl}멜히오라스씨, 야네가 무리하기전에 우리가 먼저 해결 방법을 찾아냅시다.	계시자 미하일	
QUEST_20151224_003375	아.. 아까 봤던 새로운 계시자님이군요.{nl}미하일씨와 멜히오라스님을 돕고 계시죠?{nl}	계시자 야네	
QUEST_20151224_003376	마침 잘 됐네요.{nl}중요한 정보를 찾았으니 그분들에게도 전해주세요.{nl}	계시자 야네	
QUEST_20151224_003377	의심가는 곳을 조하사던 중 델무어 성주가 숨겨 놓은 비밀 문서를 발견했어요.{nl}거기에서 크루비나 제조 장치를 부술 수 있는 방법도 찾았지요.{nl}	계시자 야네	
QUEST_20151224_003378	저희가 모든 준비를 마쳤으니.. {nl}미하일씨에게 팔마 광장의 제조 장치 앞으로 와달라고 전해 주세요.{nl}	계시자 야네	
QUEST_20151224_003379	모두의 힘을 모아서 한 번에 강한 충격을 줄 겁니다.{nl}가급적이면 당신도 협력해 주시고요.	계시자 야네	
QUEST_20151224_003380	그만 두세요!{nl}어서 장치에서 다들 떨어져요!	계시자 미하일	
QUEST_20151224_003381	어서 오세요. 미하일.{nl}한시라도 빨리 이 끔찍한 장치를 파괴해 버리죠.	계시자 야네	
QUEST_20151224_003382	아니, 일단 알겠으니까.. 빨리 장치에서 멀어지세요!{nl}야네! 어서요!	계시자 미하일	
QUEST_20151224_003383	델무어 르바임	
QUEST_20151224_003384	고맙게도.. 잘 모여 주셨습니다.{nl}자아, 어서 내게 모든 걸 바치십시오!{nl}	델무어 르바임	
QUEST_20151224_003385	내게 더 많은 생명을.. 더 많은 힘을!	델무어 르바임	
QUEST_20151224_003386	안돼!!{nl}이렇게 된 이상..{nl}	마법사 멜히오라스	
QUEST_20151224_003387	제 마력과 목숨을 모두 태워서라도 제조 장치의 마력을 비틀어 보겠습니다!{nl}저를 지켜 주십시오!	마법사 멜히오라스	
QUEST_20151224_003388	아.. 배신자 멜히오라스인가?{nl}자네에겐 감사를 표하지. {nl}	델무어 르바임	
QUEST_20151224_003389	그리고 저 야네라는 계시자에게도..{nl}자네들의 머리 꼭대기에서 구경하는 게 어찌나 즐거웠던지..	델무어 르바임	
QUEST_20151224_003390	무슨 짓인가, 멜히오라스!!{nl}겁쟁이면 겁쟁이답게 구석에 쳐박혀 있으란 말이다!!{nl}	델무어 르바임	
QUEST_20151224_003391	그래.. 네가 어디까지 용감하게 굴 수 있을지 보자.{nl}크루비나의 올바른 사용법을.. 특별히 구경시켜주마!	델무어 르바임	
QUEST_20151224_003392	다들 정신이 드십니까?	계시자 미하일	
QUEST_20151224_003393	내가 무슨 짓을..{nl}전부 제가.. 경솔한 탓입니다..{nl}	계시자 야네	
QUEST_20151224_003394	멜히오라스님이 위험해요.{nl}제가 구하겠어요!	계시자 야네	
QUEST_20151224_003395	야네! 기다려요!	계시자 미하일	
QUEST_20151224_003396	우리도 뒤쫓아 갑시다.{nl}아직 회복이 안된 분들은 이곳에 남아 다른 마족들을 부탁드리겠습니다.	계시자 미하일	
QUEST_20151224_003397	추종자 빅스	
QUEST_20151224_003398	우리가 능력만 되었다면 계시자님들을 따라가 도움이 되어드렸을텐데...{nl}스스로의 한계가 안타까울 뿐입니다.	추종자 빅스	
QUEST_20151224_003399	그 와중에도 마법사님을 납치해 달아날 생각을 하다니...{nl}역시 보통 놈은 아니었군요.	추종자 빅스	
QUEST_20151224_003400	감사합니다. 당신의 능력이라면 걱정없겠지요.	추종자 빅스	
QUEST_20151224_003401	마족들의 사악한 수단은 그 깊이를 알 수가 없군요.{nl}저런 장치까지 만들어내다니 말입니다.	추종자 웨지	
QUEST_20151224_003402	감사합니다.{nl}채취하다 땅에 흘리기라도 하면 효과가 없으니 조심해주세요.	추종자 웨지	
QUEST_20151224_003403	저와 코너는 오른쪽 방향의 길을 찾아보겠습니다.{nl}당신과 미하일은 함께 윗쪽 방향을 조사해 주시기 바랍니다.{nl}이 곳의 몬스터들은 특히 더 사나우니 주의하시고요.{nl}{nl}저와 코너는 타지카 갈림길 쪽으로 가지요.{nl}당신과 미하일은 오렘 집회장 쪽으로 가 보세요.{nl}{nl}	계시자 야네	
QUEST_20151224_003404	짧은 시간에 이런 결계까지 준비하다니 역시 보통내기가 아니군요.{nl}결계와 마족이라.. 알 것 같습니다.{nl}	계시자 미하일	
QUEST_20151224_003405	핵심은 마력입니다.{nl}이만한 결계를 유지하려면 어마어마한 마력이 들겠지요.{nl}	계시자 미하일	
QUEST_20151224_003406	마족의 체력이 낮아지만 아마 마력핵이 모습을 드러낼 겁니다.{nl}그걸 공격하든지, 아니면 차라리 마족을 전부 해치워버립시다!	계시자 미하일	
QUEST_20151224_003407	역시.. 결계로 고생하는군요.{nl}	계시자 미하일	
QUEST_20151224_003408	오면서 장치 하나를 봤는데.. {nl}아마 그게 결계의 주체일 겁니다. 돌아가지요.{nl}	계시자 미하일	
QUEST_20151224_003409	야네 말처럼 인형이 빛나고 있군요.{nl}그녀에게 어서 전달해 주세요.	계시자 미하일	
QUEST_20151224_003410	진짜 질리지도 않는군요.{nl}오도가도 못하게 막혀버렸어요.	계시자 미하일	
QUEST_20151224_003411	이건 제가 폭탄으로 어떻게든 부술 수 있을 것 같네요.{nl}2분이면 됩니다. 마족이 작업을 방해하지 못하도록 부탁드립니다.	계시자 미하일	
QUEST_20151224_003412	성공입니다!{nl}	계시자 미하일	
QUEST_20151224_003413	폭발 소리를 듣고 마족들이 쫓아올 겁니다.{nl}그건 제가 어떻게든 막아볼 테니 당신은 델무어 르바임을 부탁합니다.	계시자 미하일	
QUEST_20151224_003414	왔군..{nl}	델무어 르바임	
QUEST_20151224_003415	날 따라잡았으니 내가 졌다고 생각하겠지?{nl}하지만 그냥 지는 건 있을 수 없는 일이야.{nl}	델무어 르바임	
QUEST_20151224_003416	그래.. 내가 신이 될 수 있을 거라고 생각하진 않네.{nl}하지만 나 자체가 좀 더 고결한 무언가가 될 수도 있겠지.{nl}	델무어 르바임	
QUEST_20151224_003417	내 재산, 내 주민, 내 모든 지식을 쏟아부어도 아직 부족해!{nl}계시자.. 그들의 신성한 힘만이 날 이끌어 줄 거야.{nl}	델무어 르바임	
QUEST_20151224_003418	놀랐나?{nl}이 크루비나는 내 충성스런 가신들로 만든 첫 번째 작품이었지.{nl}	델무어 르바임	
QUEST_20151224_003419	첫 제물이 된 것을 영광으로 생각하게.{nl}외롭지 않게 나머지 계시자들도 전부 크루비나로 만들어 줄 테니까!	델무어 르바임	
QUEST_20151224_003420	몬스터들도 물론 위협적이지만 마족만큼은 아니겠지요.{nl}꾸준히 퇴치하다 보면 이곳에서 마족이 사라질 날도 머지 않을 겁니다.	계시자 야네	
QUEST_20151224_003421	상자는 비어 있다.	상자	
QUEST_20151224_003422	입구 포탈	
QUEST_20151224_003423	방으로 이동하시겠습니까?	입구 포탈	
QUEST_20151224_003424	출구 포탈	
QUEST_20151224_003425	방에서 빠져나가시겠습니까?	출구 포탈	
QUEST_20151224_003426	광산 수레	
QUEST_20151224_003427	반대편으로 이동하시겠습니까?	광산 수레	
QUEST_20151224_003428	정체불명의 허수아비	
QUEST_20151224_003429	기믹용	신비한 알림판	
QUEST_20151224_003430	신비한 기둥	
QUEST_20151224_003431	이 곳에서는 몬스터를 이용한 짝 맞추기 게임을 진행합니다.{nl}상자에 숨어있는 몬스터 중 같은 몬스터를 찾아서 없애는 게임입니다. 기회는 총 20번 주어집니다.{nl}도전 하시겠습니까?	부서진 오벨리스크	
QUEST_20151224_003432	신비한 알림판	
QUEST_20151224_003433	전쟁 311일째{nl}-{nl}믿을 수 없는 소식이다. {nl}전설의 명궁 리디아 샤펜이 왕국군의 편에 선다고 한다.{nl}그녀가 우리 루클리스 장군님보다 낫다는 말이냐며 수하들을 다그쳐 봤지만 이미 퍼지기 시작한 불안과 동요는 어쩔 수 없는 것 같다.{nl}	QUEST_20151016_002784	전쟁 311일째{nl}-{nl}믿을 수 없는 소식이다. {nl}전설의 명궁 리이아 샤펜이 왕국군의 편에 선다고 한다.{nl}그녀가 우리 루클리스 장군님보다 낫다는 말이냐며 수하들을 다그쳐 봤지만 이미 퍼지기 시작한 불안과 동요는 어쩔 수 없는 것 같다.{nl}	많이 훼손된 서적	
QUEST_20151224_003434	전쟁 331일째{nl}-{nl}만약 기회가 닿는다면 이 전쟁이 어떻게 끝이 나는 에미넌트 그 자식만은 꼭 내가 죽이고 싶다. {nl}이긴다면 루클리스님에게 그 놈의 처형 집행을 내게 시켜달라 할 것이고, 진다면 그 놈의 막사로 돌격이라도 감행해서 그 놈의 가슴에 칼을 꽂고 전사하고 싶을 지경이다.{nl}에미넌트는 마족들을 이끌고 대지의 요새를 휩쓸기 시작했다.{nl}인간으로서 어떻게 마족과 손을 잡는단 말인가..	QUEST_20151016_002787	전쟁 331일째{nl}-{nl}만약 기회가 닿는다면 이 전쟁이 어떻게 끝이 나는 에미넌트 그 자식만은 꼭 내가 죽이고 싶다. {nl}이긴다면 루클리스님에게 그 놈의 처형 집행을 내게 시켜달라 할 것이고, 진다면 그 놈의 막사로 돌격이라도 감행해서 그 놈의 가슴에 칼을 꽂고 전사하고 싶을 지경이다.{nl}에미넌트는 마족들을 이끌고 대지의 탑을 휩쓸기 시작했다.{nl}인간으로서 어떻게 마족과 손을 잡는단 말인가..	많이 훼손된 서적	
QUEST_20151224_003435	여신의 품이 그토록 좋다면 내 손으로 직접 보내주마!	QUEST_20151102_002979	겁에 질려 다리가 얼어붙은 것인가.{nl}아니면 감히 인간 따위가 내 도끼를 받아낼 수 있을 거라 생각하는 건가?{nl}	마군주 자우라	
QUEST_20151224_003436	카롤리스 이야기 1권	
QUEST_20151224_003437	카롤리스의 샘터엔 잘 알려지지 않는 영웅의 이야기가 숨어 있습니다{nl}-{nl}카롤리스.. 그는 가장 유명한 딥디르비인 테슬라가 가장 좋아하던 수제자였습니다.{nl}테슬라는 아우슈리네 여신의 부탁으로 영혼을 인도하는 부엉이 조각상을 깎았습니다.{nl}	카롤리스 이야기 1권	
QUEST_20151224_003438	완성된 부엉이 조각상들은 깊고 어두운 숲 여기 저기에 세워 두었지요.{nl}영혼들이 아우슈리네 여신께 가다가 길을 잃지 않도록요.{nl}그리고 그 부엉이를 지킬 멋진 친구인 세콰이아도 만들었어요.	카롤리스 이야기 1권	
QUEST_20151224_003439	카롤리스 이야기 3권	
QUEST_20151224_003440	카롤리스는 소녀를 바라보며 말했습니다. {nl}제 모든 생명을 당신께 드릴 테니 저에게 당신을 지킬 힘을 달라고요.{nl}소녀는 슬픈 표정으로 고개를 가로저었지만, 카롤리스의 고집을 꺾을 순 없었습니다.{nl}	카롤리스 이야기 3권	
QUEST_20151224_003441	소녀가 마지 못해서 고개를 끄덕이자 카롤리스의 몸이 밝게 빛나며 한 그루의 나무로 변했습니다.{nl}그리고 거기서 뿜어져 나오는 빛은 숲에 있던 모든 마족들을 재로 만들었고, 숲에서 나오던 사악한 기운까지 한 번에 날려버렸습니다.{nl}	카롤리스 이야기 3권	
QUEST_20151224_003442	소녀는 눈물과 함께 그 숲을 떠났고, 사악한 기운이 뿜어져 나오던 그 숲은 신성한 기운이 가득한 곳으로 바뀌었습니다.{nl}지금도 카롤리스의 흔적을 찾아볼 수 있습니다.{nl}레타스의 신성한 나무들이 카롤리스가 변한 나무의 후손들이지요.{nl}	카롤리스 이야기 3권	
QUEST_20151224_003443	카롤리스는 그 숲을 지금도 지키고 있습니다.{nl}자신의 꿈인 위대한 딥디르비는 되지 못했지만, 그의 희생은 지금까지도 길이길이 전해지고 있습니다.{nl}	카롤리스 이야기 3권	
QUEST_20151224_003444	마족 수업 필기	
QUEST_20151224_003445	오늘의 수업 필기.. 너무 졸립다. 자고 싶다..{nl}-{nl}여신들께서는 우리 인간의 역사가 시작될 때부터 언제나 인간을 위해 선한 권능을 행사하셨어요.{nl}하지만 마족은 그 선함에 반대되는 악한 존재이지요.{nl}언제나 그들의 힘으로 인간에게 해를 끼치고 여신께 대적했으니까요.{nl}	마족 수업 필기	
QUEST_20151224_003446	악함이란 건, 실체가 없어요.{nl}식칼은 사람을 해칠수도 있지만, 요리를 만들어 주잖아요?{nl}하지만 마족은 절대적인 악이에요.{nl}마족들은 영원할 수 없고, 여신께서는 마족을 용납치 않으세요.	마족 수업 필기	
QUEST_20151224_003447	고사리 숲의 신비	
QUEST_20151224_003448	코루 숲, 크니도스 숲, 다단 숲은 약초로도 유명하지만, 그 중에서도 제일 유명한 건 고사리이다.{nl}작은 고사리들이 잘게 군집되어 새벽 이슬을 머금은 채로 떠오르는 아침 햇살을 받아 환상적으로 빛난다.{nl}	고사리 숲의 신비	
QUEST_20151224_003449	그 고사리들이 철이 되어 포자를 날리는 광경을 보고 있으면 여신의 은혜란 이런 것이 아니겠는가 하고 생각하게 된다.	고사리 숲의 신비	
QUEST_20151224_003450	카듀멜 국왕의 감옥	
QUEST_20151224_003451	아샤크 지하 감옥은 카듀멜 국왕의 시대에 왕국 남부에 지어진 감옥 중 현재까지 남아있는 거의 유일한 감옥입니다.{nl}루클리스의 반란이라던가 카듀멜 국왕의 폭정의 산물이라고 평가되어도 긴 시간 동안 남아 있을 수 있었던 이유는 여러 세력이 감옥이 아닌 각자 다른 목적으로 사용했었기 때문입니다.{nl}	카듀멜 국왕의 감옥	
QUEST_20151224_003452	다만, 그럼에도 불구하고 감옥의 내부나 구조는 그 당시의 감옥의 분위기 그대로 이어져 내려오고 있다는 점도 특이한 일입니다.	카듀멜 국왕의 감옥	
QUEST_20151224_003453	상업도시 오르샤	
QUEST_20151224_003454	상업도시 오르샤. 그 찬란한 위상도 신수의 날을 피해가지 못했다.{nl}오르샤를 향해 뻗은 나무뿌리는 오르샤의 웅장한 성벽을 허물고 도시 전체에 엄청난 규모의 지진을 동반했다.{nl}그 결과, 오르샤의 영주와 그의 계승자들은 모두 사망하였고, 어린 외동딸만이 살아남아 현재의 오르샤를 지탱하고 있다.	상업도시 오르샤	
QUEST_20151224_003455	제라하의 여신상	
QUEST_20151224_003456	다른 여신과는 달리 기록에만 존재하는 운명과 예지의 여신 라이마.{nl}라이마 여신께서는 인간들과 접촉이 드물고, 전해져오는 은총도 다른 여신에 비해 드물기 때문에 많은 여신들 가운데 주된 여신임에도 불구하고 그리 유명하지 않다. {nl}	제라하의 여신상	
QUEST_20151224_003457	한 편, 제라하에 있는 라이마 여신상은 눈 앞에 펼쳐지는 그 엄청난 크기와 아름다움에 모두가 숨을 죽인다.{nl}혹자는 고대에 숨겨진 도시가 있었을 것이라고 하고, 어떤 이는 여신의 권능으로 하루 만에 만들어졌다고도 한다.{nl}	제라하의 여신상	
QUEST_20151224_003458	어떤 것이 사실이던, 그 여신상을 만든 사람들은 전부 사라지고 아주 약간의 후손들만이 남아 마을을 이루고 살고 있다고 한다.	제라하의 여신상	
QUEST_20151224_003459	마족과 몬스터의 올바른 구분법	
QUEST_20151224_003460	마족과 몬스터를 외형적으로 구분할 수 있는 확실한 방법은 존재하지 않는다.{nl}몬스터에 능숙한 사람이라면 현존하는 모든 마족과 몬스터를 구분할 수 있으나 이는 경험의 축척일 뿐, 일반적인 법칙이 따로 존재하여 아는 것이 아니다.{nl}	마족과 몬스터의 올바른 구분법	
QUEST_20151224_003461	마족은 그 내면에 일반적인 몬스터와 분명한 차이점이 있다.{nl}마족은 생각과 심리를 가지고 있으며, 그 가운데 인간에 대한 분명한 악의를 품고 있다.	마족과 몬스터의 올바른 구분법	
QUEST_20151224_003462	알케미스트 선서	
QUEST_20151224_003463	알케미스트의 선서는 연금술의 종주가문인 윈터스푼 가문의 가훈이 전해져 내려오는 것으로{nl}다른 모든 알케미스트들 사이에 오랜 세월에 걸쳐 원칙으로 확립되었다.{nl}	알케미스트 선서	
QUEST_20151224_003464	{nl}하나. 모든 알케미스트의 연구와 결과는 모든 여신의 섭리를 거스르지 않아야 한다.{nl}-{nl}하나. 모든 알케미스트의 연구와 결과는 선과 여신을 해쳐서는 안 된다.{nl}-{nl}하나. 모든 알케미스트는 여신과 인간을 재료로 절대 쓰지 않는다.{nl}	알케미스트 선서	
QUEST_20151224_003465	모든 알케미스트는 위의 조항을 지키며 다른 사람들이 지키도록 노력한다.	알케미스트 선서	
QUEST_20151224_003466	낡은 일기	
QUEST_20151224_003467	정말 평화로운 왕국이었지. 무엇 하나 부족한 것이 없었고 모두가 행복했었어.{nl}매년 봄이 오는 축제를 했고 여신들께선 언제나 우리들의 기도에 화답하셨어.{nl}하지만 언젠가부터 여신들께선 하나 둘 씩 우리들의 기도에 응답하지 않으시더군.{nl}그것이 예고였을까. 수도의 한 가운데서 갑자기 거대한 나무가 솟아오르면서 폭주하기 시작했어.{nl}	낡은 일기	
QUEST_20151224_003468	수도는 손 쓸 수도 없이 순식간에 파괴되었고 많은 이들은 사랑하는 사람의 죽음에 눈물을 흘려야 했지.{nl}정신을 차렸을 때 많은 사람들이 재앙에서 벗어나려고 달리기 시작했어.{nl}하지만 재앙은 그것이 끝은 아니었어. {nl}	낡은 일기	
QUEST_20151224_003469	그 아름드리 나무가, 흐드러지게 피던 꽃들이 입을 벌려 도망치던 사람들을 집어삼키기 시작했지.{nl}수도는 그렇게 멸망해 버렸어. 그 여파는 너무나도 거대해서 많은 도시들도 화를 입었다더군.{nl}	낡은 일기	
